Thread ID,Busy Time,Task Time,Work Stealing Time,Work Steal Spin Time,Enqueue Time,Requeue Time,Successful Work Steal Time,Unsuccessful Work Steal Time,Allocation Time,Non Work Conserving Time,Distracted Time,Unpaired Time,Paired Time
0,94,89,0,8,0,0,0,0,0,0,0,4,1
1,92,87,0,7,0,0,0,0,0,0,0,5,0
2,93,82,0,14,0,0,0,0,0,0,0,11,0
3,95,68,0,28,0,0,0,0,0,0,0,24,3
