Thread ID,Busy Time,Task Time,Work Stealing Time,Work Steal Spin Time,Enqueue Time,Requeue Time,Successful Work Steal Time,Unsuccessful Work Steal Time,Allocation Time,Non Work Conserving Time,Distracted Time,Unpaired Time,Paired Time
0,97777293,97775459,0,1851,0,0,0,0,0,0,0,2059,0
1,97784727,97781832,0,2913,0,0,0,0,0,0,0,2982,0
2,97794356,97791146,0,3232,0,0,0,0,0,0,0,3152,195
3,97792237,97788324,0,3940,0,0,0,0,0,0,0,3785,322
4,97790166,97785672,0,4512,0,0,0,0,0,0,0,4284,326
5,97810406,97805691,0,4731,0,0,0,0,0,0,0,4057,759
6,97750531,97746949,0,3603,0,0,0,0,0,0,0,2792,790
7,97747467,97745420,0,2055,0,0,0,0,0,0,0,2035,231
8,97760251,97755731,0,4531,0,0,0,0,0,0,0,3942,578
