Thread ID,Busy Time,Task Time,Work Stealing Time,Work Steal Spin Time,Enqueue Time,Requeue Time,Successful Work Steal Time,Unsuccessful Work Steal Time,Allocation Time,Non Work Conserving Time,Distracted Time,Unpaired Time,Paired Time
0,772,772,0,0,0,0,0,0,0,0,0,0,0
1,793,790,0,4,0,0,0,0,0,0,0,3,0
2,748,741,0,8,0,0,0,0,0,0,0,7,0
3,718,707,0,12,0,0,0,0,0,0,0,8,3
