Thread ID,Busy Time,Task Time,Work Stealing Time,Work Steal Spin Time,Enqueue Time,Requeue Time,Successful Work Steal Time,Unsuccessful Work Steal Time,Allocation Time,Non Work Conserving Time,Distracted Time,Unpaired Time,Paired Time
0,896,896,0,0,0,0,0,0,0,0,0,0,0
1,929,922,0,10,0,0,0,0,0,0,0,7,0
2,936,927,0,11,0,0,0,0,0,0,0,9,0
3,924,911,0,15,0,0,0,0,0,0,0,10,3
